,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
global_accuracy,0.18344086021505376,0.4821505376344086,0.4821505376344086,0.14946236559139786,0.23161290322580644,0.27655913978494623,0.28,0.3251612903225806,0.35096774193548386,0.47053763440860213,0.5010752688172043,0.4972043010752688,0.4531182795698925,0.521505376344086,0.4935483870967742,0.5156989247311828,0.5318279569892473,0.512258064516129,0.5126881720430108,0.5367741935483871,0.5148387096774194,0.5696774193548387,0.5552688172043011,0.5363440860215054,0.5524731182795699,0.5501075268817204,0.5361290322580645,0.5412903225806451,0.5286021505376344,0.5473118279569893,0.5374193548387097,0.5544086021505377,0.5593548387096774,0.5645161290322581,0.5651612903225807,0.5709677419354838,0.5556989247311828,0.5716129032258065,0.5720430107526882,0.5729032258064516,0.5619354838709677,0.5634408602150538,0.5679569892473119,0.5754838709677419,0.558494623655914,0.569247311827957,0.5492473118279569,0.5761290322580646,0.5705376344086022,0.576989247311828,0.5724731182795699,0.567741935483871,0.5735483870967742,0.5713978494623656,0.5866666666666667,0.5754838709677419,0.5705376344086022,0.5735483870967742,0.5731182795698925,0.5750537634408602,0.5909677419354838,0.5539784946236559,0.5754838709677419,0.5756989247311828,0.5731182795698925,0.5529032258064516,0.5698924731182796,0.5470967741935484,0.5640860215053763,0.555483870967742,0.5711827956989247,0.5604301075268817,0.5617204301075269,0.5651612903225807,0.5593548387096774,0.5498924731182796,0.5612903225806452,0.5606451612903226,0.5636559139784946,0.5552688172043011,0.5679569892473119,0.5326881720430108,0.5546236559139784,0.5260215053763441,0.5576344086021505,0.5395698924731183,0.5481720430107527,0.5518279569892474,0.5552688172043011,0.5393548387096774,0.558494623655914,0.5550537634408602,0.5761290322580646,0.5483870967741935,0.5283870967741936,0.5264516129032258,0.5634408602150538,0.556989247311828,0.566236559139785,0.5455913978494623,0.526236559139785,0.54,0.5718279569892473,0.5498924731182796,0.5627956989247311,0.547741935483871,0.5083870967741936,0.5348387096774193,0.5580645161290323,0.5819354838709677,0.5655913978494623,0.5761290322580646,0.5606451612903226,0.5443010752688172,0.5660215053763441,0.5363440860215054,0.5653763440860216,0.5595698924731183,0.5724731182795699,0.5604301075268817,0.5494623655913978,0.5791397849462365,0.5720430107526882,0.5804301075268817,0.5806451612903226,0.5797849462365592,0.5894623655913979,0.6025806451612903,0.5825806451612904,0.5840860215053764,0.5886021505376344,0.5961290322580645,0.5709677419354838,0.5823655913978495,0.5870967741935483,0.5903225806451613,0.5810752688172043,0.5881720430107527,0.5965591397849462,0.6019354838709677,0.596989247311828,0.5976344086021506,0.5997849462365591,0.5972043010752688,0.5976344086021506,0.5991397849462365,0.6002150537634409,0.6008602150537634,0.6027956989247312,0.6027956989247312,0.6034408602150537
global_loss,2.0843607285251355,1.544783156212062,1.6150465468837791,1.9227551327992791,1.8423837121218851,1.7796685148591864,1.7525751239632907,1.6517860138252989,1.5911697745323181,1.4034052662653467,1.3676537226324212,1.3661770714472419,1.4347145965654555,1.3007420064651802,1.344232347730088,1.3202185716531047,1.2729549003790503,1.3395323724779364,1.3121251590447882,1.2482357866143527,1.3096706389564357,1.2107973943834436,1.219127843641255,1.2911603928428808,1.22637739777565,1.2350557034146297,1.281244399204646,1.264745297905517,1.3039560342488223,1.233996668907061,1.276382767582593,1.2197390786589009,1.2028405449978292,1.2193990227294296,1.2141909203300738,1.1682885113644272,1.235540453701803,1.1794593138237521,1.1907885903364992,1.1846361621601942,1.225380391290743,1.2152402458125597,1.2012748363083356,1.235465600882491,1.2605049132484278,1.2326092005592504,1.264208140846801,1.2372562746479088,1.2281813049969608,1.213078943017411,1.2431765660031202,1.2882506757566374,1.2554405266291475,1.2567093568305447,1.243932503543488,1.3089767306634825,1.3057759277624628,1.2545490554750782,1.2440522954072037,1.2909211287759754,1.2674961343203506,1.3086246247977427,1.28230385176123,1.272928872745331,1.3984487677273685,1.3662297693017411,1.451778525767261,1.4342502714836434,1.4480833362226617,1.4651399458924386,1.3923764061437893,1.410463226984625,1.369772384019747,1.4168118254779136,1.4444981209219319,1.3686535399254054,1.3498386075235393,1.3733946521804756,1.3924406134102443,1.443095182311045,1.4329022197690728,1.4929810215349066,1.5215083838325658,1.584055525391069,1.532734026647594,1.5358512103557587,1.591986945230667,1.5653025957003033,1.5960552365812537,1.6125225628892037,1.6900577606403664,1.7887766851137763,1.7762247748570898,1.6527871603835118,2.0049304476339525,1.8857712913049411,1.8484805899940124,1.7287869784113479,1.7676598797105763,1.9409628118554207,1.9119557844449395,2.047900864522751,1.9685989022254944,1.826387841407567,2.088432462248084,2.035721319995514,1.9465199921229115,2.077531483891892,2.048113669026388,1.9461842999882895,1.9323086967206982,1.9549737135841423,2.2843663684309345,2.539330965852084,2.3414448373121757,2.615399047936479,2.7178945484226698,2.357674331289448,2.1815904297240793,2.38476478931022,2.3630885845177794,2.2570002319878095,3.2955799992770363,3.223634573694778,3.3772499544979775,2.8075063400072593,2.889397759960122,3.1717859412709326,2.9410893655803108,2.4143423433989692,2.4665930654904615,2.6726616727162713,2.791786364496571,3.381437762142861,2.7387190404003614,2.901148496425315,3.020358869474228,3.3097674593533557,3.5106465093893546,3.373142710287277,3.42042021841219,3.400115782267427,3.2774480728253925,3.2887263816513426,3.324535069400317,3.373707128305958,3.4155299349190438,3.4551461477802223,3.488120764085691,3.5207826344117725,3.550980356458115
global_precision,0.033650549196438895,0.23246914094114926,0.23246914094114926,0.4585172202122007,0.40838969352671645,0.40366832598241437,0.38949613104129055,0.40392741864750725,0.43670562600051827,0.46876820216023696,0.5131934753700282,0.5056900976053819,0.49011262480607737,0.5236766612386781,0.5159276974904172,0.5390472273275023,0.5525535660315886,0.5482496070901031,0.5185642953123513,0.5335472109510386,0.5492119306976461,0.5736987183617285,0.5376324347118225,0.5524874025388057,0.532967520201478,0.5360120958507334,0.5487118434943237,0.5256261380418447,0.5372226152265578,0.554771147860558,0.5204271812942287,0.5335687908171032,0.5520859361340561,0.5615004855270328,0.5665851985058526,0.5629514187375266,0.5744634371908798,0.5567785878643725,0.56942980426442,0.5533744424808819,0.5547888101981506,0.5460026522232748,0.5539870189631048,0.5805384406726103,0.5616869816530117,0.5493230612455663,0.5329362411084437,0.5606274618208661,0.5649901557334216,0.5761563723667165,0.5717535443636032,0.5868757550558109,0.5849103155806024,0.5927773789519498,0.589119253023536,0.5581196998894594,0.5680222623215305,0.5724574527068722,0.5753702511692654,0.5720138810711367,0.5829508724708636,0.5857085773173836,0.5610032701912145,0.566915935668683,0.5783589590094392,0.5519128395244417,0.5617444425290495,0.5652579213112385,0.549667762843747,0.5529333772419126,0.5618842340125184,0.5638664004250282,0.5745329515952069,0.5550941777032546,0.5409625744415311,0.5317733037466341,0.5341025592613862,0.530467909971082,0.5525180844281363,0.5306667079773338,0.5357141569222007,0.538520855460002,0.5436625706551012,0.5339926196582003,0.5392444466789079,0.5474129522836819,0.5441744225877885,0.5712393706407233,0.533783790064819,0.5521697302914954,0.5760637538029744,0.5502455580665431,0.5524676309667649,0.552864841805808,0.573001313702273,0.5555429074125465,0.5771452405302233,0.579193345512605,0.5713286045820114,0.5621752801883938,0.5457028138238981,0.5964518767887443,0.5849716014759277,0.5718566333299964,0.5725081783152963,0.5961948892338373,0.5496030186636871,0.5844055634625955,0.5483426625400101,0.5868323326070688,0.5853183489700199,0.590801625109446,0.5964852078520003,0.5672140008678838,0.5606707258364572,0.5798741701794223,0.5693910859169959,0.5972961845610809,0.5939503635923116,0.5645834054223874,0.5857953615754699,0.5785470728594029,0.6018897823006879,0.5898950537163083,0.5905837382287911,0.5908972688508197,0.5899166513857734,0.5962493955375701,0.5948807378194797,0.5900658636190299,0.5894353303882461,0.5800488055781757,0.5798250752341977,0.5918622430043791,0.589350867801823,0.5827156709281078,0.5744653274545267,0.5882173306359959,0.5917481561882413,0.5946485675122665,0.5887924913171446,0.5892485242512303,0.5910730850457738,0.5889197260292532,0.5878919674023244,0.5897973612837045,0.5912812294515771,0.5917879308564269,0.5943130718631415,0.5939616931396638,0.5941824596457495
global_recall,0.18344086021505376,0.4821505376344086,0.4821505376344086,0.14946236559139786,0.23161290322580644,0.27655913978494623,0.28,0.3251612903225806,0.35096774193548386,0.47053763440860213,0.5010752688172043,0.4972043010752688,0.4531182795698925,0.521505376344086,0.4935483870967742,0.5156989247311828,0.5318279569892473,0.512258064516129,0.5126881720430108,0.5367741935483871,0.5148387096774194,0.5696774193548387,0.5552688172043011,0.5363440860215054,0.5524731182795699,0.5501075268817204,0.5361290322580645,0.5412903225806451,0.5286021505376344,0.5473118279569893,0.5374193548387097,0.5544086021505377,0.5593548387096774,0.5645161290322581,0.5651612903225807,0.5709677419354838,0.5556989247311828,0.5716129032258065,0.5720430107526882,0.5729032258064516,0.5619354838709677,0.5634408602150538,0.5679569892473119,0.5754838709677419,0.558494623655914,0.569247311827957,0.5492473118279569,0.5761290322580646,0.5705376344086022,0.576989247311828,0.5724731182795699,0.567741935483871,0.5735483870967742,0.5713978494623656,0.5866666666666667,0.5754838709677419,0.5705376344086022,0.5735483870967742,0.5731182795698925,0.5750537634408602,0.5909677419354838,0.5539784946236559,0.5754838709677419,0.5756989247311828,0.5731182795698925,0.5529032258064516,0.5698924731182796,0.5470967741935484,0.5640860215053763,0.555483870967742,0.5711827956989247,0.5604301075268817,0.5617204301075269,0.5651612903225807,0.5593548387096774,0.5498924731182796,0.5612903225806452,0.5606451612903226,0.5636559139784946,0.5552688172043011,0.5679569892473119,0.5326881720430108,0.5546236559139784,0.5260215053763441,0.5576344086021505,0.5395698924731183,0.5481720430107527,0.5518279569892474,0.5552688172043011,0.5393548387096774,0.558494623655914,0.5550537634408602,0.5761290322580646,0.5483870967741935,0.5283870967741936,0.5264516129032258,0.5634408602150538,0.556989247311828,0.566236559139785,0.5455913978494623,0.526236559139785,0.54,0.5718279569892473,0.5498924731182796,0.5627956989247311,0.547741935483871,0.5083870967741936,0.5348387096774193,0.5580645161290323,0.5819354838709677,0.5655913978494623,0.5761290322580646,0.5606451612903226,0.5443010752688172,0.5660215053763441,0.5363440860215054,0.5653763440860216,0.5595698924731183,0.5724731182795699,0.5604301075268817,0.5494623655913978,0.5791397849462365,0.5720430107526882,0.5804301075268817,0.5806451612903226,0.5797849462365592,0.5894623655913979,0.6025806451612903,0.5825806451612904,0.5840860215053764,0.5886021505376344,0.5961290322580645,0.5709677419354838,0.5823655913978495,0.5870967741935483,0.5903225806451613,0.5810752688172043,0.5881720430107527,0.5965591397849462,0.6019354838709677,0.596989247311828,0.5976344086021506,0.5997849462365591,0.5972043010752688,0.5976344086021506,0.5991397849462365,0.6002150537634409,0.6008602150537634,0.6027956989247312,0.6027956989247312,0.6034408602150537
global_f1,0.05686900009574446,0.3136916730633616,0.3136916730633616,0.04669250283221293,0.20124303453130704,0.2622932149448813,0.2645158617032797,0.2947786301228078,0.3019575678496335,0.3980648938906923,0.4444354040953487,0.4074391644571198,0.38735125189437103,0.45092982401387505,0.418149765212377,0.44068074846713967,0.4663441373410753,0.43560167832219315,0.4284906086022437,0.45618903794412907,0.45765467909655383,0.4991382921901179,0.4806468412742433,0.46178661427890333,0.4744112847187009,0.48362244055613446,0.45801442941858983,0.47208182781433927,0.4531750811772378,0.47553103871690683,0.440157953533728,0.47275449557548505,0.4858320860814933,0.49380682707460455,0.5132290001653401,0.5241407380996261,0.5059066691584763,0.5283372437985225,0.5187686652188666,0.509662325444049,0.4812696388115918,0.48648861037252555,0.49885472174637957,0.5069361935780232,0.4897746641777706,0.5122033903260701,0.47625849744124593,0.5181807716491625,0.5258958423568454,0.529089355769582,0.5312646523695714,0.5286195470275495,0.543625966841896,0.5328042339878015,0.5420996549396092,0.5205313150401008,0.523766216220212,0.5431963346669758,0.5582006950783281,0.5431575480965196,0.558697884306054,0.5483345171122818,0.5564266583622043,0.5615287829878353,0.5476598109630788,0.5210137532814039,0.5390052956431126,0.5283605857402324,0.537725717841267,0.508792216757752,0.5525582977955343,0.54293106840328,0.5304039939514783,0.5320170238260372,0.5257481125142569,0.5132600048851835,0.5106320077913152,0.5306576462236491,0.5387314283299469,0.5248943663838593,0.5254847955476947,0.5092030547650868,0.513502913598702,0.503726546138773,0.530222424928022,0.5269373374079764,0.5288509106774187,0.5404274085293226,0.5265750988216652,0.5256988948163096,0.5422605388856196,0.5288727164227649,0.5399578033612673,0.5405529790910877,0.516967816047848,0.5220239206644585,0.5480125136497983,0.5438946572843527,0.5599978344616076,0.5390688627662016,0.5257962878763611,0.5380958944942802,0.5507228837969818,0.5503775619528849,0.5517545363047268,0.5445900014700891,0.5185815161860715,0.5290318219889047,0.5320911253148766,0.550894806630977,0.5642787741287196,0.5755118795729475,0.556216411971878,0.5301708616574093,0.538231908326339,0.5339796395145318,0.5352112810497335,0.5472174055879455,0.5645558738193159,0.542243391899552,0.5478264627688086,0.5573217935515903,0.5593158485055856,0.5572467351646246,0.554275519857424,0.5537106099771534,0.5599083556910409,0.5770665726832266,0.561614953097099,0.5698293751249419,0.5676627400087847,0.5716977141175243,0.5459832828033853,0.564241037256345,0.5681122142502545,0.560958894904953,0.5527493705901778,0.5703987133695042,0.5786525579853852,0.5810935997067033,0.5774541013473017,0.5800047523882725,0.5811917318257436,0.5800717991415559,0.5798061083421674,0.5810207092677078,0.5821596094603312,0.5824560146228086,0.5844508675435373,0.5841344172371911,0.5845713371099315
global_support_class_0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0,853.0
global_support_class_1,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0
global_support_class_2,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0
global_support_class_3,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0
global_support_class_4,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0
